date,hour,temperature,cuaca,humidity,wind_speed,location
2025-07-22,9,25.0,Clear,80,1.2,Bandung
2025-07-22,10,28.9,Clear,46,13.7,Bandung
2025-07-22,11,32.0,Rain,73,1.1,Jakarta
2025-07-22,12,21.0,Rain,68,13.5,Bandung
2025-07-22,13,27.8,Rain,45,12.8,Jakarta
2025-07-22,14,28.2,Clear,77,8.3,Bandung
2025-07-22,15,25.7,Clear,70,11.5,Medan
2025-07-22,16,21.1,Cloudy,61,4.0,Medan
2025-07-22,17,23.1,Rain,64,10.7,Bandung
2025-07-22,18,33.7,Rain,86,13.4,Jakarta
2025-07-22,19,32.1,Clear,47,8.8,Jakarta
2025-07-22,20,32.5,Clear,75,4.0,Bandung
2025-07-22,21,24.1,Cloudy,61,14.5,Yogyakarta
2025-07-22,22,24.4,Cloudy,89,9.3,Jakarta
2025-07-22,23,29.5,Clear,75,12.5,Medan
2025-07-23,1,24.7,Rain,74,5.3,Medan
2025-07-23,2,21.8,Clear,40,5.3,Jakarta
2025-07-23,3,21.1,Clear,89,3.7,Yogyakarta
2025-07-23,4,30.5,Rain,79,12.9,Bandung
2025-07-23,5,26.1,Cloudy,54,4.5,Jakarta
2025-07-23,6,31.5,Clear,72,12.9,Bandung
2025-07-23,7,33.0,Cloudy,74,0.1,Surabaya
2025-07-23,8,24.6,Clear,51,12.1,Medan
2025-07-23,9,23.3,Cloudy,75,10.0,Surabaya
2025-07-23,10,23.5,Cloudy,46,3.6,Surabaya
2025-07-23,11,24.6,Rain,47,9.7,Medan
2025-07-23,12,21.4,Cloudy,66,12.4,Jakarta
2025-07-23,13,31.8,Cloudy,64,6.2,Surabaya
2025-07-23,14,30.3,Clear,51,11.4,Yogyakarta
2025-07-23,15,22.4,Rain,61,1.0,Surabaya
2025-07-23,16,30.2,Cloudy,76,8.2,Jakarta
2025-07-23,17,30.7,Clear,72,14.4,Jakarta
2025-07-23,18,24.6,Rain,61,2.6,Bandung
2025-07-23,19,29.1,Clear,55,0.1,Yogyakarta
2025-07-23,20,33.9,Rain,90,8.8,Medan
2025-07-23,21,26.3,Clear,89,0.9,Jakarta
2025-07-23,22,34.5,Cloudy,81,10.4,Jakarta
2025-07-23,23,31.8,Clear,76,9.0,Medan
2025-07-24,1,24.3,Cloudy,81,11.1,Yogyakarta
2025-07-24,2,24.6,Clear,62,8.3,Surabaya
2025-07-24,3,29.8,Clear,84,7.7,Surabaya
2025-07-24,4,21.1,Cloudy,61,7.7,Bandung
2025-07-24,5,24.4,Clear,73,5.3,Jakarta
2025-07-24,6,21.4,Rain,83,11.4,Jakarta
2025-07-24,7,33.6,Cloudy,75,8.9,Surabaya
2025-07-24,8,21.7,Cloudy,51,9.8,Jakarta
2025-07-24,9,33.6,Clear,78,3.4,Bandung
2025-07-24,10,29.9,Rain,84,2.1,Yogyakarta
2025-07-24,11,25.9,Cloudy,85,0.8,Yogyakarta
2025-07-24,12,32.5,Rain,58,10.6,Surabaya
2025-07-24,13,31.3,Cloudy,48,5.6,Jakarta
2025-07-24,14,28.1,Clear,72,11.3,Medan
2025-07-24,15,29.2,Clear,74,10.6,Surabaya
2025-07-24,16,34.6,Rain,76,5.7,Yogyakarta
2025-07-24,17,30.6,Clear,68,11.7,Surabaya
2025-07-24,18,34.4,Cloudy,40,6.1,Surabaya
2025-07-24,19,33.1,Rain,45,3.5,Medan
2025-07-24,20,32.1,Clear,76,6.8,Surabaya
2025-07-24,21,30.3,Clear,52,3.2,Surabaya
2025-07-24,22,22.8,Clear,79,0.1,Surabaya
2025-07-24,23,34.2,Clear,75,4.1,Medan
2025-07-25,1,28.6,Cloudy,72,10.8,Surabaya
2025-07-25,2,25.3,Cloudy,68,2.9,Medan
2025-07-25,3,27.1,Cloudy,61,10.3,Jakarta
2025-07-25,4,22.0,Cloudy,46,6.3,Bandung
2025-07-25,5,34.5,Rain,81,9.8,Yogyakarta
2025-07-25,6,24.7,Clear,76,3.1,Medan
2025-07-25,7,33.9,Clear,86,14.3,Bandung
2025-07-25,8,27.5,Rain,47,6.8,Jakarta
2025-07-25,9,34.1,Clear,40,3.5,Jakarta
2025-07-25,10,26.7,Rain,86,2.0,Medan
2025-07-25,11,24.5,Cloudy,81,4.5,Yogyakarta
2025-07-25,12,31.6,Clear,55,1.8,Jakarta
2025-07-25,13,21.3,Cloudy,74,10.7,Jakarta
2025-07-25,14,24.9,Clear,42,14.4,Bandung
2025-07-25,15,20.3,Cloudy,80,8.1,Bandung
2025-07-25,16,20.2,Cloudy,53,5.9,Yogyakarta
2025-07-25,17,31.0,Cloudy,71,5.4,Surabaya
2025-07-25,18,20.1,Cloudy,40,14.0,Yogyakarta
2025-07-25,19,23.8,Rain,48,9.8,Yogyakarta
2025-07-25,20,32.8,Cloudy,83,1.1,Bandung
2025-07-25,21,26.5,Rain,89,4.6,Medan
2025-07-25,22,32.2,Clear,49,6.6,Yogyakarta
2025-07-25,23,26.5,Clear,44,2.6,Jakarta
2025-07-26,1,21.0,Rain,70,0.3,Surabaya
2025-07-26,2,34.3,Clear,86,12.0,Yogyakarta
2025-07-26,3,32.6,Clear,44,10.2,Surabaya
2025-07-26,4,23.0,Cloudy,55,2.3,Jakarta
2025-07-26,5,20.5,Rain,64,0.1,Yogyakarta
2025-07-26,6,33.8,Clear,72,14.6,Medan
2025-07-26,7,34.7,Clear,72,7.8,Bandung
2025-07-26,8,32.0,Clear,47,11.1,Surabaya
2025-07-26,9,28.7,Cloudy,89,11.4,Jakarta
2025-07-26,10,31.0,Cloudy,47,12.5,Yogyakarta
2025-07-26,11,31.4,Clear,53,6.6,Surabaya
2025-07-26,12,32.2,Cloudy,44,14.0,Yogyakarta
2025-07-26,13,30.7,Rain,66,12.1,Bandung
2025-07-26,14,28.1,Cloudy,75,0.7,Bandung
2025-07-26,15,32.3,Rain,65,11.8,Yogyakarta
2025-07-26,16,24.0,Cloudy,51,11.3,Medan
2025-07-26,17,29.3,Clear,87,7.3,Surabaya
2025-07-26,18,21.5,Rain,90,9.4,Medan
2025-07-26,19,29.7,Cloudy,50,11.0,Jakarta
2025-07-26,20,33.9,Cloudy,76,6.2,Bandung
2025-07-26,21,24.4,Clear,78,2.6,Yogyakarta
2025-07-26,22,33.9,Rain,68,14.9,Surabaya
